Timestamp,WindSpeed_Hub_ms,WindDirection_deg,TurbulenceIntensity_pct,AirDensity_kgm3,AmbientTemp_C,FarmCapacity_kW,ActivePower_kW
12/13/2023 14:00,11.801,43.7,17.22,1.1651,29.82,2000.0,1851.15
12/13/2023 15:00,14.684,64.7,17.85,1.1743,27.45,2000.0,1957.18
12/13/2023 16:00,14.707,78.8,17.9,1.1704,28.44,2000.0,2108.21
12/13/2023 17:00,14.764,34.7,13.07,1.1738,27.58,2000.0,2029.1
12/13/2023 18:00,16.304,68.7,15.49,1.175,27.26,2000.0,2025.49
12/13/2023 19:00,16.389,52.7,9.05,1.1621,30.61,2000.0,2029.66
12/13/2023 20:00,16.087,52.8,16.34,1.1622,30.57,2000.0,2055.68
12/13/2023 21:00,14.664,54.1,8.88,1.1527,33.08,2000.0,2074.73
12/13/2023 22:00,12.739,20.5,10.99,1.1334,38.3,2000.0,1983.41
12/13/2023 23:00,15.356,31.0,13.89,1.1537,32.82,2000.0,1994.65
12/14/2023 00:00,13.529,48.7,15.73,1.1666,29.43,2000.0,1944.2
12/14/2023 01:00,15.283,22.6,17.71,1.1721,28.02,2000.0,1988.49
12/14/2023 02:00,14.411,56.9,12.88,1.161,30.88,2000.0,2042.31
12/14/2023 03:00,14.018,33.5,11.75,1.1498,33.86,2000.0,2018.83
12/14/2023 04:00,12.471,42.1,13.6,1.1626,30.46,2000.0,2188.68
12/14/2023 05:00,12.794,74.3,9.67,1.1743,27.43,2000.0,1941.87
12/14/2023 06:00,9.201,32.3,17.98,1.1709,28.32,2000.0,935.14
12/14/2023 07:00,9.012,71.3,9.28,1.1652,29.8,2000.0,867.31
12/14/2023 08:00,11.732,20.0,9.84,1.172,28.03,2000.0,1928.3
12/14/2023 09:00,12.191,48.7,9.15,1.164,30.09,2000.0,2034.11
12/14/2023 10:00,12.426,56.8,10.93,1.166,29.58,2000.0,2088.05
12/14/2023 11:00,13.139,39.4,16.07,1.1735,27.66,2000.0,1939.76
12/14/2023 12:00,10.909,71.3,16.08,1.1557,32.29,2000.0,1500.51
12/14/2023 13:00,13.145,26.3,9.75,1.1885,23.86,2000.0,2035.33
12/14/2023 14:00,13.931,60.6,14.14,1.1666,29.43,2000.0,2072.09
12/14/2023 15:00,12.336,21.4,11.18,1.1589,31.45,2000.0,2002.22
12/14/2023 16:00,15.375,46.9,11.5,1.1615,30.75,2000.0,1963.23
12/14/2023 17:00,14.197,21.9,9.8,1.1878,24.04,2000.0,2068.94
12/14/2023 18:00,14.53,27.9,15.46,1.1611,30.86,2000.0,2017.36
12/14/2023 19:00,16.648,72.8,12.66,1.1657,29.66,2000.0,1982.11
12/14/2023 20:00,13.293,68.2,16.6,1.1764,26.92,2000.0,1987.06
12/14/2023 21:00,15.806,41.5,13.17,1.1636,30.21,2000.0,2025.15
12/14/2023 22:00,13.328,55.5,17.29,1.1493,33.98,2000.0,1958.06
12/14/2023 23:00,15.615,29.8,12.57,1.1783,26.41,2000.0,2038.25
12/15/2023 00:00,15.349,23.5,8.65,1.1715,28.17,2000.0,1957.25
12/15/2023 01:00,14.102,64.9,9.07,1.161,30.88,2000.0,2020.94
12/15/2023 02:00,13.386,20.8,8.95,1.1481,34.31,2000.0,2013.57
12/15/2023 03:00,13.406,65.0,10.96,1.1993,21.18,2000.0,1977.96
12/15/2023 04:00,12.242,56.4,16.43,1.1586,31.51,2000.0,2069.91
12/15/2023 05:00,13.195,48.4,17.56,1.1554,32.36,2000.0,1969.71
12/15/2023 06:00,9.723,55.4,14.24,1.1596,31.25,2000.0,1048.72
12/15/2023 07:00,9.292,45.2,11.94,1.1631,30.33,2000.0,903.33
12/15/2023 08:00,11.042,21.3,16.33,1.1622,30.57,2000.0,1613.16
12/15/2023 09:00,12.782,79.9,8.86,1.1651,29.81,2000.0,2026.41
12/15/2023 10:00,11.479,38.5,10.51,1.1597,31.22,2000.0,1796.93
12/15/2023 11:00,12.751,22.2,17.71,1.1458,34.92,2000.0,2050.61
12/15/2023 12:00,10.143,46.4,13.14,1.1812,25.69,2000.0,1181.05
12/15/2023 13:00,12.9,63.2,13.99,1.1682,29.01,2000.0,2004.21
12/15/2023 14:00,12.456,42.3,12.13,1.1593,31.34,2000.0,2005.3
12/15/2023 15:00,13.376,35.8,9.65,1.1524,33.16,2000.0,1954.99
12/15/2023 16:00,12.153,43.4,14.46,1.1854,24.63,2000.0,1983.67
12/15/2023 17:00,12.252,55.2,12.53,1.1772,26.71,2000.0,1931.32
12/15/2023 18:00,13.149,44.6,15.77,1.1734,27.68,2000.0,2047.39
12/15/2023 19:00,13.881,41.0,17.3,1.1719,28.06,2000.0,1983.43
12/15/2023 20:00,16.319,63.6,8.78,1.1772,26.7,2000.0,2100.44
12/15/2023 21:00,16.649,52.3,12.88,1.1516,33.36,2000.0,2027.85
12/15/2023 22:00,16.403,74.6,12.52,1.1513,33.44,2000.0,1897.89
12/15/2023 23:00,15.693,24.8,13.23,1.1738,27.58,2000.0,1974.61
12/16/2023 00:00,14.987,22.7,15.84,1.1688,28.86,2000.0,2033.07
12/16/2023 01:00,11.416,52.9,17.44,1.1767,26.83,2000.0,1776.87
12/16/2023 02:00,14.152,71.0,14.73,1.1697,28.62,2000.0,1977.94
12/16/2023 03:00,10.785,66.7,13.38,1.1543,32.65,2000.0,1373.58
12/16/2023 04:00,12.754,56.9,13.12,1.1513,33.44,2000.0,2058.24
12/16/2023 05:00,9.938,79.9,14.83,1.1744,27.42,2000.0,1162.45
12/16/2023 06:00,10.6,53.6,10.21,1.1673,29.25,2000.0,1444.42
12/16/2023 07:00,10.317,50.6,13.55,1.1613,30.81,2000.0,1299.15
12/16/2023 08:00,11.172,50.2,11.99,1.158,31.67,2000.0,1656.69
12/16/2023 09:00,9.424,59.9,9.94,1.146,34.87,2000.0,978.84
12/16/2023 10:00,12.46,48.2,11.1,1.1676,29.18,2000.0,2004.18
12/16/2023 11:00,11.747,27.0,15.48,1.1515,33.4,2000.0,1847.55
12/16/2023 12:00,11.696,27.0,12.73,1.1744,27.43,2000.0,1876.88
12/16/2023 13:00,13.526,53.0,12.95,1.166,29.59,2000.0,2107.19
12/16/2023 14:00,13.629,76.5,11.33,1.1734,27.67,2000.0,2040.27
12/16/2023 15:00,15.06,77.8,10.67,1.1731,27.76,2000.0,1993.15
12/16/2023 16:00,12.972,27.8,8.11,1.1818,25.53,2000.0,1992.01
12/16/2023 17:00,15.917,57.7,11.08,1.1694,28.71,2000.0,2053.35
12/16/2023 18:00,15.414,74.8,9.23,1.1427,35.76,2000.0,2060.15
12/16/2023 19:00,16.277,72.4,11.46,1.1625,30.49,2000.0,1977.99
12/16/2023 20:00,13.315,39.4,9.74,1.1506,33.62,2000.0,2011.69
12/16/2023 21:00,13.349,70.3,9.63,1.1568,31.99,2000.0,1914.04
12/16/2023 22:00,13.537,48.7,14.12,1.1722,27.98,2000.0,2027.24
12/16/2023 23:00,15.912,33.3,9.88,1.1571,31.93,2000.0,1981.72
12/17/2023 00:00,13.142,71.4,8.55,1.1524,33.15,2000.0,2015.31
12/17/2023 01:00,12.327,48.0,14.39,1.1784,26.4,2000.0,1919.15
12/17/2023 02:00,14.731,76.1,14.47,1.173,27.79,2000.0,2033.16
12/17/2023 03:00,12.107,61.3,14.78,1.1708,28.33,2000.0,2001.64
12/17/2023 04:00,10.947,57.4,8.66,1.1637,30.19,2000.0,1547.97
12/17/2023 05:00,10.123,67.3,10.47,1.1683,29.0,2000.0,1234.35
12/17/2023 06:00,11.828,20.4,13.5,1.1714,28.18,2000.0,1976.76
12/17/2023 07:00,9.31,70.6,9.3,1.1655,29.71,2000.0,940.25
12/17/2023 08:00,9.424,52.4,8.77,1.1602,31.11,2000.0,962.7
12/17/2023 09:00,12.558,47.6,15.45,1.1869,24.26,2000.0,2056.89
12/17/2023 10:00,12.266,20.2,13.88,1.1779,26.52,2000.0,2066.6
12/17/2023 11:00,11.568,60.2,9.05,1.1442,35.34,2000.0,1802.66
12/17/2023 12:00,11.492,30.9,14.71,1.1837,25.07,2000.0,1795.91
12/17/2023 13:00,12.935,61.5,10.99,1.1521,33.24,2000.0,2009.58
12/17/2023 14:00,14.582,54.5,10.41,1.1767,26.82,2000.0,1931.51
12/17/2023 15:00,11.531,66.8,13.72,1.1741,27.5,2000.0,1804.23
12/17/2023 16:00,15.258,79.7,11.9,1.1619,30.65,2000.0,2075.24
12/17/2023 17:00,13.78,46.9,15.3,1.1541,32.71,2000.0,2016.58
12/17/2023 18:00,15.299,36.8,12.35,1.1694,28.71,2000.0,2029.87
12/17/2023 19:00,15.891,71.1,15.82,1.1644,30.01,2000.0,1942.44
12/17/2023 20:00,16.591,28.6,17.52,1.1492,34.01,2000.0,2044.04
12/17/2023 21:00,13.867,39.3,8.79,1.1784,26.4,2000.0,2026.43
12/17/2023 22:00,14.493,55.0,11.17,1.1707,28.37,2000.0,2006.56
12/17/2023 23:00,12.313,61.7,15.5,1.1697,28.63,2000.0,2023.35
12/18/2023 00:00,13.472,38.3,12.33,1.163,30.36,2000.0,1963.45
12/18/2023 01:00,12.642,60.8,10.04,1.1493,33.98,2000.0,2119.14
12/18/2023 02:00,13.172,39.0,16.78,1.1704,28.43,2000.0,1981.51
12/18/2023 03:00,11.617,78.6,13.69,1.1457,34.95,2000.0,1739.51
12/18/2023 04:00,10.357,48.1,15.99,1.1591,31.39,2000.0,1279.91
12/18/2023 05:00,9.946,64.7,8.55,1.1471,34.56,2000.0,1116.33
12/18/2023 06:00,10.521,38.8,12.78,1.1712,28.23,2000.0,1371.12
12/18/2023 07:00,9.374,52.7,13.05,1.1873,24.15,2000.0,948.05
12/18/2023 08:00,8.957,24.3,16.71,1.185,24.74,2000.0,826.92
12/18/2023 09:00,9.047,27.3,10.36,1.1594,31.31,2000.0,867.55
12/18/2023 10:00,11.338,55.9,12.76,1.1695,28.69,2000.0,1672.39
12/18/2023 11:00,13.078,43.9,10.72,1.1653,29.77,2000.0,1940.45
12/18/2023 12:00,13.359,70.0,10.9,1.1898,23.52,2000.0,2072.91
12/18/2023 13:00,11.029,77.0,13.63,1.1772,26.71,2000.0,1573.34
12/18/2023 14:00,14.79,37.1,15.18,1.1585,31.53,2000.0,1980.09
12/18/2023 15:00,14.344,50.5,16.61,1.1823,25.42,2000.0,2044.89
12/18/2023 16:00,13.783,47.2,11.23,1.1619,30.66,2000.0,2076.33
12/18/2023 17:00,13.689,70.5,13.47,1.1608,30.93,2000.0,1980.61
12/18/2023 18:00,15.304,79.0,15.14,1.1535,32.85,2000.0,2001.96
12/18/2023 19:00,14.102,66.9,8.56,1.1613,30.81,2000.0,1938.73
12/18/2023 20:00,15.476,49.5,14.94,1.1722,27.99,2000.0,2031.98
12/18/2023 21:00,14.761,73.9,16.47,1.1495,33.93,2000.0,2116.25
12/18/2023 22:00,15.015,62.4,9.66,1.1749,27.3,2000.0,1964.47
12/18/2023 23:00,13.407,66.4,14.78,1.1722,27.99,2000.0,1975.32
12/19/2023 00:00,12.686,50.8,17.59,1.1455,34.99,2000.0,2007.78
12/19/2023 01:00,14.691,36.6,10.16,1.1942,22.44,2000.0,1981.39
12/19/2023 02:00,14.304,20.9,9.16,1.1575,31.82,2000.0,1928.77
12/19/2023 03:00,13.205,54.6,8.26,1.154,32.73,2000.0,2064.02
12/19/2023 04:00,10.694,29.8,11.46,1.1675,29.19,2000.0,1380.02
12/19/2023 05:00,10.259,78.6,15.34,1.1494,33.96,2000.0,1289.14
12/19/2023 06:00,12.046,54.2,15.98,1.1558,32.26,2000.0,2061.38
12/19/2023 07:00,12.055,52.5,12.1,1.1587,31.48,2000.0,1960.88
12/19/2023 08:00,12.455,26.2,11.8,1.1625,30.5,2000.0,2020.63
12/19/2023 09:00,11.395,74.0,13.44,1.1619,30.66,2000.0,1727.94
12/19/2023 10:00,11.333,74.4,15.67,1.1499,33.81,2000.0,1792.74
12/19/2023 11:00,11.841,66.3,12.81,1.1541,32.7,2000.0,1960.39
12/19/2023 12:00,12.425,22.5,16.14,1.1764,26.91,2000.0,1968.64
12/19/2023 13:00,12.767,59.9,11.82,1.1616,30.72,2000.0,2114.94
12/19/2023 14:00,13.484,50.6,8.98,1.1649,29.88,2000.0,1976.15
12/19/2023 15:00,11.557,27.1,13.9,1.1598,31.2,2000.0,1832.14
12/19/2023 16:00,14.22,69.0,14.91,1.1507,33.62,2000.0,2002.65
12/19/2023 17:00,13.608,39.2,16.66,1.1659,29.62,2000.0,1984.31
12/19/2023 18:00,13.859,40.5,11.41,1.1662,29.52,2000.0,1932.28
12/19/2023 19:00,14.29,54.6,13.22,1.1755,27.14,2000.0,1949.28
12/19/2023 20:00,14.727,62.3,15.24,1.1502,33.74,2000.0,2010.03
12/19/2023 21:00,16.094,74.0,14.06,1.1651,29.82,2000.0,2079.18
12/19/2023 22:00,15.254,79.6,16.94,1.1518,33.31,2000.0,2006.02
12/19/2023 23:00,12.225,25.8,17.67,1.1785,26.38,2000.0,1898.18
12/20/2023 00:00,12.223,44.0,16.0,1.176,27.01,2000.0,1994.71
12/20/2023 01:00,14.854,71.0,11.44,1.1448,35.18,2000.0,2010.96
12/20/2023 02:00,14.224,78.0,15.4,1.1673,29.25,2000.0,1972.24
12/20/2023 03:00,12.361,33.1,13.08,1.1621,30.61,2000.0,2072.22
12/20/2023 04:00,13.755,74.7,14.56,1.1734,27.67,2000.0,2057.98
12/20/2023 05:00,10.982,20.2,16.51,1.1637,30.18,2000.0,1515.83
12/20/2023 06:00,10.76,28.8,14.62,1.1747,27.34,2000.0,1502.19
12/20/2023 07:00,12.007,44.8,11.14,1.1649,29.86,2000.0,2046.93
12/20/2023 08:00,12.743,57.8,8.95,1.1743,27.45,2000.0,2018.09
12/20/2023 09:00,12.206,68.4,10.66,1.1545,32.6,2000.0,2046.23
12/20/2023 10:00,10.256,56.8,8.1,1.1765,26.87,2000.0,1263.68
12/20/2023 11:00,9.8,60.6,8.61,1.1629,30.4,2000.0,1074.23
12/20/2023 12:00,13.351,58.0,10.71,1.165,29.85,2000.0,2063.25
12/20/2023 13:00,10.688,76.5,11.63,1.1568,32.0,2000.0,1446.93
12/20/2023 14:00,13.331,40.6,15.78,1.1559,32.23,2000.0,1905.07
12/20/2023 15:00,14.486,79.5,12.66,1.1614,30.77,2000.0,1990.59
12/20/2023 16:00,15.042,74.3,8.51,1.1721,28.02,2000.0,1949.82
12/20/2023 17:00,14.646,71.2,15.99,1.1517,33.34,2000.0,1964.57
12/20/2023 18:00,15.04,40.0,8.97,1.1488,34.12,2000.0,2068.02
12/20/2023 19:00,13.277,77.4,8.56,1.1519,33.28,2000.0,2045.53
12/20/2023 20:00,12.974,67.4,9.03,1.1674,29.22,2000.0,1954.67
12/20/2023 21:00,14.679,40.6,10.68,1.1544,32.62,2000.0,1957.51
12/20/2023 22:00,16.299,56.7,17.31,1.1757,27.09,2000.0,1993.23
12/20/2023 23:00,15.867,40.9,14.22,1.1762,26.95,2000.0,1992.0
12/21/2023 00:00,14.061,41.3,15.15,1.181,25.75,2000.0,1967.25
12/21/2023 01:00,13.872,38.3,12.3,1.1945,22.35,2000.0,2009.33
12/21/2023 02:00,12.419,28.1,9.65,1.1574,31.83,2000.0,2053.36
12/21/2023 03:00,13.354,78.5,9.14,1.1609,30.92,2000.0,1942.78
12/21/2023 04:00,11.615,71.9,16.12,1.1961,21.96,2000.0,1854.02
12/21/2023 05:00,11.037,55.0,13.14,1.1473,34.52,2000.0,1554.09
12/21/2023 06:00,11.314,74.7,13.65,1.1569,31.95,2000.0,1677.47
12/21/2023 07:00,10.566,26.3,10.57,1.1718,28.09,2000.0,1347.38
12/21/2023 08:00,11.774,74.2,12.17,1.1756,27.11,2000.0,1920.85
12/21/2023 09:00,11.407,41.0,8.72,1.1708,28.35,2000.0,1731.68
12/21/2023 10:00,10.517,70.4,12.5,1.1563,32.13,2000.0,1333.83
12/21/2023 11:00,11.611,36.7,13.74,1.1455,35.01,2000.0,1797.76
12/21/2023 12:00,11.557,79.5,10.4,1.1853,24.64,2000.0,1866.71
12/21/2023 13:00,13.146,73.3,13.17,1.1664,29.47,2000.0,1986.39
12/21/2023 14:00,11.395,43.4,17.75,1.17,28.56,2000.0,1779.55
12/21/2023 15:00,14.308,20.9,11.65,1.1771,26.72,2000.0,2034.08
12/21/2023 16:00,12.847,60.3,13.52,1.1534,32.89,2000.0,2092.72
12/21/2023 17:00,16.034,78.1,10.67,1.1537,32.81,2000.0,2100.07
12/21/2023 18:00,12.729,28.1,11.84,1.1781,26.48,2000.0,1946.16
12/21/2023 19:00,13.472,78.4,16.77,1.1759,27.04,2000.0,2023.27
12/21/2023 20:00,13.415,30.6,17.98,1.1323,38.61,2000.0,1946.54
12/21/2023 21:00,15.354,71.9,12.49,1.1632,30.32,2000.0,1951.46
12/21/2023 22:00,16.386,53.0,17.24,1.1717,28.11,2000.0,2060.97
12/21/2023 23:00,15.98,78.1,9.13,1.1793,26.17,2000.0,2000.25
12/22/2023 00:00,11.783,76.4,15.56,1.1579,31.7,2000.0,1895.41
12/22/2023 01:00,12.286,27.2,8.1,1.1546,32.57,2000.0,1978.41
12/22/2023 02:00,12.419,41.5,10.57,1.1466,34.72,2000.0,2027.08
12/22/2023 03:00,11.708,74.8,8.29,1.1543,32.65,2000.0,1815.84
12/22/2023 04:00,12.05,75.1,9.78,1.1663,29.5,2000.0,1975.92
12/22/2023 05:00,11.084,78.9,11.92,1.1517,33.35,2000.0,1603.49
12/22/2023 06:00,11.109,30.8,12.95,1.1505,33.66,2000.0,1586.91
12/22/2023 07:00,9.679,55.8,17.89,1.1561,32.17,2000.0,1049.91
12/22/2023 08:00,10.472,77.3,8.15,1.1593,31.33,2000.0,1294.79
12/22/2023 09:00,12.851,25.1,10.11,1.1737,27.59,2000.0,2001.78
12/22/2023 10:00,12.65,79.7,8.12,1.1583,31.59,2000.0,1965.47
12/22/2023 11:00,13.18,38.5,12.92,1.1656,29.68,2000.0,2066.28
12/22/2023 12:00,13.702,74.0,14.11,1.1645,29.97,2000.0,2045.49
12/22/2023 13:00,10.798,55.1,14.0,1.1664,29.47,2000.0,1537.34
12/22/2023 14:00,12.002,31.9,17.69,1.1383,36.95,2000.0,2036.62
12/22/2023 15:00,11.501,26.0,15.48,1.1761,27.0,2000.0,1864.24
12/22/2023 16:00,13.1,71.8,17.2,1.1662,29.52,2000.0,2005.18
12/22/2023 17:00,15.882,41.2,10.36,1.1733,27.71,2000.0,2102.66
12/22/2023 18:00,14.862,57.8,17.42,1.1585,31.55,2000.0,1963.26
12/22/2023 19:00,14.306,76.5,10.76,1.1739,27.54,2000.0,2000.15
12/22/2023 20:00,16.682,41.5,12.38,1.1512,33.48,2000.0,1954.27
12/22/2023 21:00,16.755,20.6,16.38,1.179,26.26,2000.0,2022.61
12/22/2023 22:00,12.828,23.4,12.13,1.1706,28.4,2000.0,2022.27
12/22/2023 23:00,14.141,23.6,10.95,1.1713,28.22,2000.0,2134.69
12/23/2023 00:00,12.873,30.2,11.03,1.1606,30.99,2000.0,1980.81
12/23/2023 01:00,15.254,28.5,8.26,1.1723,27.97,2000.0,2045.13
12/23/2023 02:00,11.513,64.4,14.37,1.1623,30.55,2000.0,1779.56
12/23/2023 03:00,10.662,54.6,10.71,1.1616,30.74,2000.0,1384.01
12/23/2023 04:00,12.062,40.5,10.79,1.1537,32.81,2000.0,2001.37
12/23/2023 05:00,13.071,39.3,9.92,1.1365,37.44,2000.0,2135.49
12/23/2023 06:00,9.584,44.2,14.39,1.1702,28.49,2000.0,1013.92
12/23/2023 07:00,11.588,69.9,15.45,1.1543,32.64,2000.0,1799.46
12/23/2023 08:00,10.36,33.9,14.24,1.1518,33.31,2000.0,1304.47
12/23/2023 09:00,9.101,29.2,15.05,1.1539,32.77,2000.0,869.73
12/23/2023 10:00,9.457,42.4,14.58,1.1677,29.14,2000.0,965.19
12/23/2023 11:00,12.838,22.6,17.2,1.1367,37.38,2000.0,2022.93
12/23/2023 12:00,10.694,45.4,16.64,1.1756,27.11,2000.0,1489.97
12/23/2023 13:00,13.795,40.9,10.47,1.1666,29.43,2000.0,1980.67
12/23/2023 14:00,11.684,78.4,13.91,1.1619,30.66,2000.0,1844.45
12/23/2023 15:00,14.592,20.8,13.17,1.1711,28.26,2000.0,2011.46
12/23/2023 16:00,12.152,67.1,15.39,1.1745,27.4,2000.0,2082.48
12/23/2023 17:00,13.129,43.7,8.92,1.1685,28.94,2000.0,1959.72
12/23/2023 18:00,13.723,53.3,8.8,1.1537,32.81,2000.0,1985.11
12/23/2023 19:00,16.241,49.2,16.13,1.1686,28.91,2000.0,1980.54
12/23/2023 20:00,13.012,65.6,14.58,1.1727,27.86,2000.0,2053.92
12/23/2023 21:00,13.725,49.9,10.01,1.1758,27.06,2000.0,1959.68
12/23/2023 22:00,16.513,76.3,10.72,1.1554,32.37,2000.0,2038.97
12/23/2023 23:00,13.521,50.2,14.88,1.167,29.32,2000.0,1988.87
12/24/2023 00:00,13.255,51.7,11.12,1.1631,30.33,2000.0,2046.7
12/24/2023 01:00,11.335,75.2,15.91,1.1769,26.79,2000.0,1786.8
12/24/2023 02:00,13.555,41.6,14.03,1.1579,31.71,2000.0,2072.37
12/24/2023 03:00,14.064,27.7,14.41,1.1705,28.41,2000.0,1968.97
12/24/2023 04:00,10.538,52.7,17.14,1.1784,26.4,2000.0,1407.47
12/24/2023 05:00,12.51,63.6,10.33,1.1734,27.69,2000.0,1988.15
12/24/2023 06:00,11.015,61.8,16.34,1.1618,30.67,2000.0,1619.24
12/24/2023 07:00,9.984,79.1,15.93,1.137,37.31,2000.0,1172.44
12/24/2023 08:00,11.748,61.9,17.32,1.1692,28.75,2000.0,1867.89
12/24/2023 09:00,11.707,53.1,17.21,1.1813,25.67,2000.0,1888.48
12/24/2023 10:00,9.325,49.3,15.98,1.1711,28.27,2000.0,964.63
12/24/2023 11:00,11.976,52.8,10.44,1.1667,29.41,2000.0,2001.22
12/24/2023 12:00,9.909,54.7,10.26,1.1578,31.73,2000.0,1212.18
12/24/2023 13:00,12.797,25.1,12.69,1.1596,31.26,2000.0,1915.83
12/24/2023 14:00,13.793,48.3,12.5,1.1608,30.94,2000.0,1982.6
12/24/2023 15:00,11.93,27.6,15.72,1.1723,27.97,2000.0,1995.59
12/24/2023 16:00,15.698,59.0,16.4,1.1431,35.66,2000.0,2003.85
12/24/2023 17:00,14.117,47.9,14.21,1.157,31.93,2000.0,2018.23
12/24/2023 18:00,15.359,74.1,10.31,1.1744,27.41,2000.0,1961.35
12/24/2023 19:00,13.143,55.2,11.93,1.1581,31.66,2000.0,2120.8
12/24/2023 20:00,15.122,41.2,9.99,1.1513,33.46,2000.0,2050.66
12/24/2023 21:00,16.488,35.6,16.37,1.1763,26.93,2000.0,2023.61
12/24/2023 22:00,13.549,72.2,14.34,1.1664,29.49,2000.0,2060.79
12/24/2023 23:00,15.177,38.1,9.59,1.1803,25.91,2000.0,2017.7
12/25/2023 00:00,12.57,59.4,14.52,1.1563,32.12,2000.0,2034.34
12/25/2023 01:00,11.736,27.9,11.94,1.1697,28.63,2000.0,1916.76
12/25/2023 02:00,14.544,59.0,13.97,1.1618,30.68,2000.0,2001.08
12/25/2023 03:00,13.6,71.2,12.2,1.1641,30.07,2000.0,1986.34
12/25/2023 04:00,12.183,21.2,12.35,1.1781,26.48,2000.0,1922.16
12/25/2023 05:00,12.22,67.0,17.65,1.151,33.52,2000.0,2021.95
12/25/2023 06:00,10.197,27.9,13.22,1.1437,35.48,2000.0,1215.07
12/25/2023 07:00,10.365,32.0,12.53,1.1357,37.65,2000.0,1295.17
12/25/2023 08:00,11.096,60.6,8.98,1.1576,31.79,2000.0,1593.68
12/25/2023 09:00,11.746,68.3,8.23,1.1712,28.23,2000.0,1821.18
12/25/2023 10:00,13.032,39.4,17.34,1.161,30.89,2000.0,1922.55
12/25/2023 11:00,10.062,29.0,8.33,1.1873,24.15,2000.0,1182.68
12/25/2023 12:00,11.368,25.1,9.18,1.1724,27.94,2000.0,1771.04
12/25/2023 13:00,11.078,20.6,16.93,1.1598,31.21,2000.0,1531.67
12/25/2023 14:00,12.327,62.1,12.01,1.155,32.47,2000.0,2006.36
12/25/2023 15:00,13.114,36.1,15.7,1.1621,30.6,2000.0,2028.4
12/25/2023 16:00,11.914,32.1,10.32,1.1731,27.76,2000.0,1947.77
12/25/2023 17:00,12.774,50.8,15.02,1.1597,31.22,2000.0,1896.82
12/25/2023 18:00,12.778,56.8,14.96,1.1541,32.69,2000.0,2005.64
12/25/2023 19:00,16.298,49.5,11.97,1.1612,30.85,2000.0,1935.07
12/25/2023 20:00,13.192,60.7,8.56,1.157,31.94,2000.0,2053.0
12/25/2023 21:00,13.638,76.7,9.19,1.1759,27.04,2000.0,1977.65
12/25/2023 22:00,15.054,53.5,15.57,1.1705,28.42,2000.0,1950.91
12/25/2023 23:00,15.284,51.3,9.92,1.1587,31.49,2000.0,1974.01
12/26/2023 00:00,12.132,24.1,11.71,1.1467,34.68,2000.0,1988.29
12/26/2023 01:00,13.629,40.4,11.44,1.1796,26.09,2000.0,1967.96
12/26/2023 02:00,11.684,71.3,17.64,1.1612,30.84,2000.0,1834.1
12/26/2023 03:00,10.266,34.7,13.81,1.177,26.76,2000.0,1254.91
12/26/2023 04:00,10.358,73.7,9.77,1.1694,28.7,2000.0,1288.64
12/26/2023 05:00,12.961,22.3,9.22,1.1575,31.8,2000.0,2030.68
12/26/2023 06:00,9.972,33.4,16.03,1.1662,29.52,2000.0,1160.66
12/26/2023 07:00,11.581,66.2,12.99,1.1467,34.69,2000.0,1788.65
12/26/2023 08:00,10.951,60.1,16.46,1.1756,27.12,2000.0,1545.5
12/26/2023 09:00,10.66,68.5,15.1,1.1758,27.05,2000.0,1413.0
12/26/2023 10:00,12.127,38.7,14.84,1.1518,33.32,2000.0,1986.47
12/26/2023 11:00,12.68,24.6,14.28,1.1749,27.3,2000.0,1941.67
12/26/2023 12:00,12.224,33.7,9.21,1.1686,28.92,2000.0,1982.96
12/26/2023 13:00,11.216,62.3,8.54,1.1646,29.96,2000.0,1620.18
12/26/2023 14:00,11.029,44.2,13.79,1.1767,26.83,2000.0,1654.99
12/26/2023 15:00,14.276,72.6,10.84,1.1774,26.65,2000.0,1995.55
12/26/2023 16:00,14.115,57.4,15.35,1.1523,33.19,2000.0,1991.01
12/26/2023 17:00,14.348,48.9,15.19,1.172,28.03,2000.0,1982.82
12/26/2023 18:00,16.044,37.9,13.28,1.186,24.47,2000.0,1929.0
12/26/2023 19:00,15.478,37.6,11.95,1.1751,27.23,2000.0,2073.07
12/26/2023 20:00,15.02,27.9,13.43,1.1601,31.13,2000.0,1981.38
12/26/2023 21:00,14.102,70.4,15.01,1.166,29.59,2000.0,1953.77
12/26/2023 22:00,15.863,45.2,11.04,1.1597,31.23,2000.0,1979.53
12/26/2023 23:00,16.125,35.0,16.21,1.1547,32.55,2000.0,2026.63
12/27/2023 00:00,12.815,76.7,16.71,1.1826,25.34,2000.0,2016.49
12/27/2023 01:00,14.048,74.3,13.09,1.1775,26.64,2000.0,2051.77
12/27/2023 02:00,14.244,64.3,16.12,1.1575,31.8,2000.0,2109.25
12/27/2023 03:00,11.15,29.5,12.66,1.1471,34.58,2000.0,1575.48
12/27/2023 04:00,10.477,58.9,10.77,1.167,29.33,2000.0,1305.72
12/27/2023 05:00,12.641,46.1,9.12,1.1684,28.96,2000.0,2020.5
12/27/2023 06:00,10.189,57.5,16.51,1.1684,28.96,2000.0,1219.39
12/27/2023 07:00,9.871,62.0,16.68,1.1722,27.98,2000.0,1117.32
12/27/2023 08:00,11.474,63.5,8.4,1.1934,22.63,2000.0,1859.0
12/27/2023 09:00,12.279,32.5,11.02,1.1785,26.38,2000.0,1948.17
